Total allocated: 4.62 GB (9667215 objects)
Total retained:  53.78 MB (727182 objects)
   4.89 MB  /Users/mr/wd/stupidedi/lib/stupidedi/parser/states/abstract_state.rb
   4.62 MB  /Users/mr/wd/stupidedi/lib/stupidedi/versions/common/element_types/an.rb
   4.34 MB  /Users/mr/wd/stupidedi/lib/stupidedi/zipper/edited_cursor.rb
   2.58 MB  /Users/mr/wd/stupidedi/lib/ruby/string.rb
    2.4 MB  /Users/mr/wd/stupidedi/lib/stupidedi/parser/states/loop_state.rb
   2.01 MB  /Users/mr/wd/stupidedi/lib/stupidedi/versions/common/element_types/r.rb
   1.61 MB  /Users/mr/wd/stupidedi/lib/stupidedi/zipper/abstract_cursor.rb
   1.32 MB  /Users/mr/wd/stupidedi/lib/ruby/to_d.rb
 810.86 kB  /Users/mr/wd/stupidedi/lib/stupidedi/schema/segment_def.rb
 803.53 kB  /Users/mr/wd/stupidedi/lib/stupidedi/schema/loop_def.rb
 742.46 kB  /Users/mr/.rvm/rubies/ruby-2.6.0/lib/ruby/2.6.0/rubygems/core_ext/kernel_require.rb
  428.6 kB  /Users/mr/wd/stupidedi/lib/stupidedi/versions/004010/element_defs.rb
  407.6 kB  /Users/mr/wd/stupidedi/lib/stupidedi/parser/states/table_state.rb
 401.43 kB  /Users/mr/wd/stupidedi/lib/stupidedi/values/loop_val.rb
 317.47 kB  /Users/mr/.rvm/gems/ruby-2.6.0/gems/cantor-1.2.1/lib/cantor/absolute_set.rb
  220.5 kB  /Users/mr/wd/stupidedi/lib/stupidedi/versions/common/element_types/nn.rb
 203.16 kB  /Users/mr/wd/stupidedi/lib/stupidedi/schema/composite_element_def.rb
 114.28 kB  /Users/mr/wd/stupidedi/lib/stupidedi/parser/instruction_table.rb
  38.16 kB  /Users/mr/wd/stupidedi/lib/stupidedi/reader/segment_dict.rb
  31.44 kB  /Users/mr/wd/stupidedi/lib/stupidedi/parser/instruction.rb
  27.54 kB  /Users/mr/wd/stupidedi/lib/stupidedi/parser/constraint_table.rb
  14.57 kB  /Users/mr/wd/stupidedi/lib/stupidedi/versions/common/element_types/dt.rb
  11.26 kB  /Users/mr/wd/stupidedi/lib/stupidedi/schema/simple_element_use.rb
  10.49 kB  /Users/mr/wd/stupidedi/lib/ruby/array.rb
  10.45 kB  /Users/mr/wd/stupidedi/lib/stupidedi/versions/common/element_types/tm.rb
   8.52 kB  /Users/mr/wd/stupidedi/lib/stupidedi/schema/code_list.rb
   7.81 kB  /Users/mr/wd/stupidedi/lib/stupidedi/versions/common/syntax_notes.rb
   7.61 kB  /Users/mr/wd/stupidedi/lib/stupidedi/schema/simple_element_def.rb
   6.71 kB  /Users/mr/wd/stupidedi/lib/stupidedi/interchanges/00400/element_defs.rb
   6.28 kB  /Users/mr/wd/stupidedi/lib/stupidedi/versions/common/element_types/simple_element.rb
   5.44 kB  /Users/mr/wd/stupidedi/lib/stupidedi/parser/states/functional_group_state.rb
   5.28 kB  /Users/mr/wd/stupidedi/lib/stupidedi/schema/table_def.rb
   5.11 kB  /Users/mr/wd/stupidedi/lib/stupidedi/parser/states/interchange_state.rb
   4.97 kB  /Users/mr/wd/stupidedi/lib/stupidedi/parser/states/failure_state.rb
   4.92 kB  /Users/mr/wd/stupidedi/lib/stupidedi/versions/common/element_types/operators.rb
    4.7 kB  /Users/mr/wd/stupidedi/lib/stupidedi/either.rb
   4.68 kB  /Users/mr/wd/stupidedi/lib/stupidedi/versions/004010/segment_defs.rb
   4.41 kB  /Users/mr/wd/stupidedi/lib/stupidedi/reader/token_reader.rb
    4.4 kB  /Users/mr/wd/stupidedi/lib/stupidedi/parser/states/transaction_set_state.rb
   3.45 kB  /Users/mr/wd/stupidedi/lib/stupidedi/reader/tokens/simple_element_tok.rb
    3.2 kB  /Users/mr/wd/stupidedi/lib/stupidedi/reader/result.rb
   3.17 kB  /Users/mr/wd/stupidedi/lib/stupidedi/interchanges/element_types/special_val.rb
   3.07 kB  /Users/mr/wd/stupidedi/lib/stupidedi/reader/tokens/segment_tok.rb
   3.06 kB  /Users/mr/wd/stupidedi/lib/stupidedi/schema/repeat_count.rb
   3.04 kB  /Users/mr/wd/stupidedi/lib/stupidedi/interchanges/element_types/separator_val.rb
   2.94 kB  /Users/mr/wd/stupidedi/lib/stupidedi/schema/segment_use.rb
   2.81 kB  /Users/mr/wd/stupidedi/lib/stupidedi/schema/transaction_set_def.rb

retained memory by location
-----------------------------------
  10.79 MB  /Users/mr/wd/stupidedi/lib/ruby/object.rb:18
    7.6 MB  /Users/mr/wd/stupidedi/lib/stupidedi/reader/input/delegated_input.rb:26
